review_body,stars,product_category,language
This is a great read and wonderful characters! I can’t wait to read more from this author. I couldn’t put it down!,5,digital_ebook_purchase,en
"nul, impossible d'utiliser. j'a achetée pour mon ami comme cadeau d'anniv. la batterie ne marche plus au bout de 1 semaine. A éviter !!!! très déçu car j'ai bien aimée les produits Philips....",1,personal_care_appliances,fr
metal disc in center was cheaply glued (not very good if you have a vent clip mount in your car) Ring assembly broke the off the first day. save yourself the frustration and spend a little extra money on a case with mounting disc that is either riveted or molded in the case. I'm very disappointed it this purchase. One positive note: the case did fit my phone well. but since i bought it for the mounting integration... I do not recomend,2,beauty,en
"Bonjour Commandé en début de semaine dernière, je devais la recevoir le 7 Juillet, hélas je ne l'ai jamais reçu, parait-il que j'ai refusé la commande alors que je n'ai jamais rien reçu, alors est ce que c'est la faute de amazon, du livreur ou de la société même, je ne sais pas en tout cas j'ai perdu une vingtaine d'euros et aucune possibilité de contacté amazon ou le revendeur, je déconseille fortement d'acheter se produit sur cette page à moins que vous ayez envi de perdre vos sous. Bonne journée",1,drugstore,fr
"Works for a minute or so, then gets the error, “This accessory is not supported by this iPhone.” iPhone XR. When reading all the 5 star reviews, they seem fake or irrelevant. Hope this helps someone out there, good day.",1,wireless,en
It is very big to take to the office. It is good for a weekend getaway.,3,luggage,en
La ventouse ne tient pas donc inutilisable,1,home,fr
Le lit est tres facile a monté ainsi que le tiroir par contre pas du tout solide pour le tiroir je pense que le lit ne vas pas durer tres longtemps les couleur son quand a elles tres jolies et vives,3,furniture,fr
Lu par un enfant de 12 ans,4,book,fr
Didnt fit properly in our Samsung phones or tablets didnt really change well,1,wireless,en
Conforme et livraison rapide. Merci.,5,office_product,fr
Sound is great if you sit around in house with sunglasses on these are for you. Can’t use to mow lawn can’t hear music can’t use in garden makes you sweat even more and your not to get wet But sounds great,2,electronics,en
"Facile a installé, produit qui semble d'assez bonne qualitée pour l'utilisation",4,automotive,fr
"super chemisier, taille super bien ! je mets du M normalement et j' ai pris du L ! j' ai bien fait mais je pense que le M aurait été bien aussi !",5,apparel,fr
Had it for two weeks and after removing cards and id from slot it crack. Very thin material.,2,wireless,en
Clavier pas encombrant sur le bureau et une Surface PRO4 tiens parfaitement dans l'encoche du clavier. Ce qui libère pas mal de place sur le bureau.,4,pc,fr
Bonne couette rien à redire,5,home,fr
"I have this stool not even one year, the hydraulic bar is not functioning",1,furniture,en
"chauffage d'appoint pour salle de bain en hors saison de chauffe; un mot SUPER, trois niveau de chauffe ;il répond au doigt et a l'oeil",5,home_improvement,fr
"Good for typing. It has perfectly spaced key. No backlight, which makes it difficult to use in dark.",4,pc,en
"Pouvez-vous nous recontacter dans les plus brefs délais afin de nous faire parvenir les pièces manquantes ?? Merci,",1,toy,fr
This is my second one I ordered LG needs to make a better remote,3,electronics,en
"Coque de bonne qualité. Emplacement intérieur prévu pour la plaque magnétique, pour poser le téléphone dans la voiture. Je l'avais pour mon note 8, donc racheté pour le note 10. C'est impeccable.",5,wireless,fr
super pour les enfants(petite mâchoire) tient très bien dans la bouche.,5,toy,fr
"While it did kill stink bugs, on full contact, it took quite a while. They crawled or flew away, and died about 10 minutes later. I would not recommend it as other, cheaper insecticides work better.",2,lawn_and_garden,en
Je l'ai renvoyé: inutilisable,1,wireless,fr
It's not cooling in any way and it is not as comfy as they said it would be. For the price I kept it because I needed a mattress cover.,2,home,en
"Colis arrivé à temps et tout est conforme à la description. Acheté pour mes sorties de running, pratique, facile d'utilisation,, la qualité du son est correct et il reste bien dans les oreilles, Une fois mis, il ne faut plus y toucher. L'autonomie me semble bonne - environ 8 h (séance coupée) Il reste toujours connecté et ne saute pas. Je recommande !",4,electronics,fr
I assume it works but didn't receive test packets.,2,industrial_supplies,en
"The material of the case darkens quickly (from holding it, ink from jeans, etc), but it works well and looks good!",4,wireless,en
Very disappointing. More dirt and dust on the outside case than in the dust bin.,1,home,en
Petite précision ça n épile pas mais rase.. apres le résultat est tres satisfaisant !,4,personal_care_appliances,fr
I make a mess but my teeth feel amazingly clean,5,beauty,en
I was super excited about this decal but It’s been 2 months since I ordered this product and still no arrival. I’ve tried contacting the seller two times now with no luck. My tracking number says it’s in transit but I’m assuming its been lost. If I ever receive my decal will change my rating when I receive my product.,1,home_improvement,en
My daughter hoped this would have the cats cuddle with her. They run from this shirt.,2,apparel,en
"2 came broken, they don’t fit if you have a case on",2,wireless,en
Produit facile à poser Le seul hic il n y a qu une série d autocollant pour positionner et nettoyer Donc il faut les réutiliser ou se débrouiller,4,wireless,fr
Juste génial et pratique a voir dans le temps si les lames coupent toujours autant,5,home,fr
"My dog loves these but they don’t love her. They make her reflux, upset her stomach and aren’t organic. Even a minute amount causes lip-licking, yawning and other signs of gastric distress. Tossed the remainder, will never buy again.",3,pet_products,en
They look really nice but they still feel kind of cheap.,2,sports,en
I bought this as a gift so I can' t answer all your questions sorry,4,home,en
No noticeable change in bathroom mildew smell..,1,home,en
"The faux leather is amazing and sturdy. I love the over all design except the glitter (makes it hard to see pins in sunlight) on the window. Everything looks really good my only problem I could see is the fabric between the window and the bag seems alittle thin, but everything else is perfect!",4,luggage,en
Shipping was fast but was missing fuel filter in the kit,3,automotive,en
a true artist... a sweet story... a book for age 1 to 90. Great to read together! Just a joy!,5,book,en
Impressionant livre je ne me lasse pas de le lire et le relire il a remit de l'ordre dans mes idées,5,book,fr
"feuille plus fine, peu collante, agréable à manipuler, adhère peu aux parois de saladier, bien pour emballer des aliments",3,home,fr
Déçu c est un tout petit livre,3,book,fr
The product came in a closed package well wrapped. I have one of these on bedroom tv (Hisense) and it works perfect. My office t. (Toshiba) is a different story. The USB port does not deliver enough power to replace the factory cord. Hope that it works for you because it’s a great idea.,3,home,en
"These are my new favorite earrings and I wear them daily. They are easy to latch closed, do not fall out and are very, very lightweight. Came with an included velvet drawstring pouch, really nice. This is the second pair I’ve ordered - I had chosen a smaller size for the first hoops and I decided I needed the bigger ones as well. Really happy with both purchases!",5,jewelry,en
bon prix livraison rapide,5,beauty,fr
Pratique pour la cuisson vapeur mais Pas de livre de recettes,3,kitchen,fr
"Pour retrouver de l'énergie même avec une dose quotidienne réduit à un comprimer, les effets se font sentir au bout d'une semaine environ pour ne plus vous quitter tant que vous en prenez, après un arrêt de prise du comprimer l' énergie ma quitter progressivement je me suis remis à prendre et comme par hasard elle est revenue après quelques jours de prise du comprimer",5,drugstore,fr
